date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,ORCL,AMD,IBM
2023-07-14,190.69,345.24,125.42,134.68,45.47,308.87,281.38,119.27,115.94,133.4
2023-07-17,193.99,345.73,124.65,133.56,46.46,310.62,290.38,118.89,118.32,134.24
2023-07-18,193.73,359.49,123.76,132.83,47.49,312.05,293.34,120.77,117.93,135.36
2023-07-19,195.1,355.08,122.03,135.36,47.08,316.01,291.26,118.69,116.43,135.48
2023-07-20,193.13,346.87,119.2,129.96,45.52,302.52,262.9,115.88,110.25,138.38
2023-07-21,191.94,343.77,120.02,130.0,44.31,294.26,260.02,117.65,110.95,138.94
2023-07-24,192.75,345.11,121.53,128.8,44.61,291.61,269.06,118.07,110.61,139.54
2023-07-25,193.62,350.98,122.21,129.13,45.68,294.47,265.28,117.95,113.0,140.33
2023-07-26,194.5,337.77,129.27,128.15,45.45,298.57,264.35,115.5,110.09,141.07
2023-07-27,193.22,330.72,129.4,128.25,45.9,311.71,255.71,116.4,111.1,142.97
2023-07-28,195.83,338.37,132.58,132.21,46.75,325.48,266.44,115.99,112.96,143.45
2023-07-31,196.45,335.92,132.72,133.68,46.73,318.6,267.43,117.23,114.4,144.18
2023-08-01,195.61,336.34,131.55,131.69,46.51,322.71,261.07,117.91,117.6,143.33
2023-08-02,192.58,327.5,128.38,128.21,44.27,314.31,254.11,115.71,109.35,144.17
2023-08-03,191.17,326.66,128.45,128.91,44.52,313.19,259.32,114.55,113.15,144.45
2023-08-04,181.99,327.78,128.11,139.57,44.68,310.73,253.86,114.44,115.82,144.24
2023-08-07,178.85,330.11,131.53,142.22,45.42,316.56,251.45,116.1,116.81,146.18
2023-08-08,179.8,326.05,131.4,139.94,44.66,312.64,249.7,115.23,113.23,145.91
2023-08-09,178.19,322.23,129.66,137.85,42.55,305.21,242.19,113.1,110.47,142.49
2023-08-10,177.97,322.93,129.69,138.56,42.39,305.74,245.34,112.99,110.23,143.25
2023-08-11,177.79,321.01,129.56,138.41,40.85,301.64,242.65,113.06,107.57,143.12
2023-08-14,179.46,324.04,131.33,140.57,43.75,306.19,239.76,115.57,111.98,141.91
2023-08-15,177.45,321.86,129.78,137.67,43.94,301.95,232.96,117.29,111.35,141.87
2023-08-16,176.57,320.4,128.7,135.07,43.49,294.29,225.6,115.34,107.19,140.64
2023-08-17,174.0,316.88,129.92,133.98,43.34,285.09,219.22,114.88,104.44,140.66
2023-08-18,174.49,316.48,127.46,133.22,43.3,283.25,215.49,116.46,105.45,141.41
2023-08-21,175.84,321.88,128.37,134.68,46.97,289.9,231.28,116.59,108.22,142.28
2023-08-22,177.23,322.46,129.08,134.25,45.67,287.6,233.19,116.54,105.66,141.49
2023-08-23,181.12,327.0,132.37,135.52,47.12,294.24,236.86,117.84,109.43,143.41
2023-08-24,176.38,319.97,129.78,131.84,47.16,286.75,230.04,112.91,101.8,143.55
2023-08-25,178.61,322.98,129.88,133.26,46.02,285.5,238.59,116.06,102.25,145.35
2023-08-28,180.19,323.7,131.01,133.14,46.84,290.26,238.82,116.84,102.61,146.02
2023-08-29,184.12,328.41,134.57,134.91,48.78,297.99,257.18,120.65,105.92,146.45
2023-08-30,187.65,328.79,135.88,135.07,49.26,295.1,256.9,121.12,106.59,146.86
2023-08-31,187.87,327.76,136.17,138.01,49.36,295.89,258.08,120.39,105.72,146.83
2023-09-01,189.46,328.66,135.66,138.12,48.51,296.38,245.01,120.93,109.45,147.94
2023-09-05,189.7,333.55,135.77,137.27,48.55,300.15,256.49,123.98,110.78,148.13
2023-09-06,182.91,332.88,134.46,135.36,47.06,299.17,251.92,124.33,109.28,148.06
2023-09-07,177.56,329.91,135.26,137.85,46.24,298.67,251.49,125.09,106.59,147.52
2023-09-08,178.18,334.27,136.38,138.23,45.57,297.89,248.5,126.32,106.09,147.68
2023-09-11,179.36,337.94,136.92,143.1,45.18,307.56,273.58,126.71,105.32,148.38
2023-09-12,176.3,331.77,135.34,141.23,44.87,301.66,267.48,109.61,105.31,146.3
2023-09-13,174.21,336.06,136.71,144.85,45.49,305.06,271.3,111.84,107.71,146.55
2023-09-14,175.74,338.7,138.1,144.72,45.58,311.72,276.04,113.66,106.63,147.35
2023-09-15,175.01,330.22,137.4,140.39,43.9,300.31,274.39,113.91,101.49,145.99
2023-09-18,177.97,329.06,138.21,139.98,43.97,302.55,265.28,112.21,102.37,145.09
2023-09-19,179.07,328.65,138.04,137.63,43.52,305.07,266.5,112.77,101.61,146.52
2023-09-20,175.49,320.77,133.74,135.29,42.24,299.67,262.59,112.87,100.34,149.83
2023-09-21,173.93,319.53,130.44,129.33,41.02,295.73,255.7,109.43,96.11,147.38
2023-09-22,174.79,317.01,130.25,129.12,41.61,299.08,244.88,109.03,96.2,146.91
2023-09-25,176.08,317.54,131.11,131.27,42.22,300.83,246.99,108.3,97.38,146.48
2023-09-26,171.96,312.14,128.57,125.98,41.91,298.96,244.12,104.88,95.96,143.24
2023-09-27,170.43,312.79,130.54,125.98,42.47,297.74,240.5,104.62,98.07,143.17
2023-09-28,170.69,313.64,132.31,125.98,43.09,303.96,246.38,106.15,102.76,141.58
2023-09-29,171.21,315.75,130.86,127.12,43.5,300.21,250.22,105.92,102.82,140.3
2023-10-02,173.75,321.8,134.17,129.46,44.78,306.82,251.6,106.71,103.27,140.8
2023-10-03,172.4,313.39,132.43,124.72,43.52,300.94,246.53,104.52,100.08,140.39
2023-10-04,173.66,318.96,135.24,127.0,44.04,305.58,261.16,107.08,104.07,141.07
2023-10-05,174.91,319.36,135.07,125.96,44.69,304.79,260.05,108.35,102.91,141.52
2023-10-06,177.49,327.26,137.58,127.96,45.76,315.43,260.53,109.96,107.24,142.03
2023-10-09,178.99,329.82,138.42,128.26,45.27,318.36,259.67,110.32,106.97,142.2
2023-10-10,178.39,328.39,138.06,129.48,45.8,321.84,263.62,109.71,109.01,142.11
2023-10-11,179.8,332.42,140.55,131.83,46.81,327.82,262.99,109.64,108.31,143.23
2023-10-12,180.71,331.16,138.97,132.33,46.95,324.16,258.87,109.11,108.79,141.24
2023-10-13,178.85,327.73,137.36,129.79,45.46,314.69,251.12,108.25,105.09,138.46
2023-10-16,178.72,332.64,139.1,132.55,46.1,321.15,253.92,108.71,106.46,139.21
2023-10-17,177.15,332.06,139.72,131.47,43.94,324.0,254.85,109.04,105.14,140.32
2023-10-18,175.84,330.11,137.96,128.13,42.2,316.97,242.68,108.25,102.17,139.97
2023-10-19,175.46,331.32,137.75,128.4,42.1,312.81,220.11,108.34,102.4,138.01
2023-10-20,172.88,326.67,135.6,125.17,41.39,308.65,211.99,101.85,101.81,137.16
2023-10-23,173.0,329.32,136.5,126.56,42.98,314.01,212.08,103.66,100.01,136.38
2023-10-24,173.44,330.53,138.81,128.56,43.66,312.55,216.52,103.2,101.67,137.79
2023-10-25,171.1,340.67,125.61,121.39,41.78,299.53,212.42,101.43,96.055,137.08
2023-10-26,166.89,327.89,122.28,119.57,40.33,288.35,205.76,100.4,93.67,143.76
